"","x"
"1129","CD8 naive"
"1130","CD4 naive II"
"1131","CD8 effector"
"1132","CD8 naive"
"1133","CD4 memory"
"1134","CD8 naive"
"1135","CD8 naive"
"1136","CD56dim CD16bright NK"
"1137","CD8 memory"
"1138","CD4 memory"
"1139","Memory B"
"1140","CD4 naive II"
"1141","MAIT-NKT cells"
"1142","Regulatory T cells"
"1143","CD4 naive I"
"1144","Classical monocytes"
"1145","MAIT-NKT cells"
"1146","CD8 memory"
"1147","MAIT-NKT cells"
"1148","Platelets"
"1149","CD4 naive I"
"1150","CD56dim CD16bright NK"
"1151","Platelet-bound monocytes"
"1152","CD4 memory"
"1153","CD4 memory"
"1154","CD8 memory"
"1155","CD8 naive"
"1156","CD8 naive"
"1157","MAIT-NKT cells"
"1158","CD8 naive"
"1159","CD4 memory"
"1160","MAIT-NKT cells"
"1161","CD4 naive I"
"1162","Memory B"
"1163","T-NK-B cell doublets"
"1164","CD4 naive I"
"1165","CD4 memory"
"1166","CD56dim CD16bright NK"
"1167","CD8 memory"
"1168","CD4 naive I"
"1169","Memory B"
"1170","CD56dim CD16bright NK"
"1171","CD8 effector"
"1172","CD4 memory"
"1173","gdT cells"
"1174","Naive B"
"1175","CD8 effector"
"1176","Classical monocytes"
"1177","CD4 naive I"
"1178","CD8 effector"
"1179","CD4 memory"
"1180","CD8 effector"
"1181","CD8 memory"
"1182","CD56bright CD16dim NK"
"1183","CD4 memory"
"1184","CD8 naive"
"1185","CD4 memory"
"1186","gdT cells"
"1187","CD8 naive"
"1188","Regulatory T cells"
"1189","CD4 memory"
"1190","CD8 memory"
"1191","CD8 effector"
"1192","CD8 memory"
"1193","CD4 memory"
"1194","CD4 memory"
"1195","CD8 effector"
"1196","Naive B"
"1197","CD4 naive I"
"1198","CD4 memory"
"1199","MAIT-NKT cells"
"1200","CD8 naive"
"1201","CD4 naive I"
"1202","Neutrophils"
"1203","CD4 naive II"
"1204","NK-T doublets"
"1205","MAIT-NKT cells"
"1206","CD56dim CD16bright NK"
"1207","CD4 memory"
"1208","CD56dim CD16bright NK"
"1209","CD8 memory"
"1210","CD4 and CD8 activated memory"
"1211","CD8 naive"
"1212","CD4 memory"
"1213","CD4 naive I"
"1214","CD4 naive I"
"1215","NK-T doublets"
"1216","CD8 effector"
"1217","CD4 naive I"
"1218","CD4 naive I"
"1219","CD4 naive I"
"1220","gdT cells"
"1221","CD56dim CD16bright NK"
"1222","Platelet-bound monocytes"
"1223","Non classical monocytes"
"1224","CD8 naive"
"1225","CD4 memory"
"1226","Classical monocytes"
"1227","CD4 memory"
"1228","CD4 naive II"
"1229","CD4 memory"
"1230","Memory B"
"1231","MAIT-NKT cells"
"1232","CD56dim CD16bright NK"
"1233","CD4 naive I"
"1234","CD4 naive I"
"1235","CD8 effector"
"1236","CD8 memory"
"1237","CD4 naive II"
"1238","CD4 memory"
"1239","MAIT-NKT cells"
"1240","CD4 memory"
"1241","CD4 memory"
"1242","CD4 memory"
"1243","CD56bright CD16dim NK"
"1244","gdT cells"
"1245","gdT cells"
"1246","CD4 naive II"
"1247","MAIT-NKT cells"
"1248","Non classical monocytes"
"1249","CD4 naive II"
"1250","CD4 memory"
"1251","CD8 effector"
"1252","CD4 naive I"
"1253","CD4 memory"
"1254","Non classical monocytes"
"1255","CD56dim CD16bright NK"
"1256","Memory B"
"1257","CD8 effector"
"1258","CD56dim CD16bright NK"
"1259","NK-monocyte doublets"
"1260","Non classical monocytes"
"1261","CD4 memory"
"1262","T-NK-B cell doublets"
"1263","CD8 naive"
"1264","CD4 memory"
"1265","MAIT-NKT cells"
"1266","CD4 naive I"
"1267","CD8 memory"
"1268","CD4 memory"
"1269","CD4 memory"
"1270","Neutrophils"
"1271","CD4 naive II"
"1272","CD4 memory"
"1273","CD8 memory"
"1274","CD56dim CD16bright NK"
"1275","CD4 naive I"
"1276","Memory B"
"1277","Non classical monocytes"
"1278","CD4 naive I"
"1279","Non classical monocytes"
"1280","MAIT-NKT cells"
"1281","Non classical monocytes"
"1282","CD8 memory"
"1283","CD4 naive II"
"1284","CD8 memory"
"1285","CD4 naive I"
"1286","CD4 memory"
"1287","CD4 memory"
"1288","Classical monocytes"
"1289","CD4 memory"
"1290","CD4 naive II"
"1291","Classical monocytes"
"1292","CD4 memory"
"1293","CD8 naive"
"1294","gdT cells"
"1295","CD56dim CD16bright NK"
"1296","Memory B"
"1297","CD8 naive"
"1298","Platelets"
"1299","Naive B"
"1300","CD4 memory"
"1301","CD4 naive I"
"1302","CD4 naive I"
"1303","CD4 naive I"
"1304","Naive B"
"1305","CD56dim CD16bright NK"
"1306","CD4 memory"
"1307","CD8 naive"
"1308","Classical monocytes"
"1309","Memory B"
"1310","Platelet-bound monocytes"
"1311","Regulatory T cells"
"1312","Non classical monocytes"
"1313","CD4 naive I"
"1314","CD4 naive I"
"1315","CD4 memory"
"1316","CD4 memory"
"1317","MAIT-NKT cells"
"1318","CD4 naive I"
"1319","gdT cells"
"1320","CD4 naive II"
"1321","CD4 naive I"
"1322","CD8 naive"
"1323","CD8 memory"
"1324","Memory B"
"1325","CD8 effector"
"1326","CD8 memory"
"1327","CD4 memory"
"1328","Memory B"
"1329","CD4 memory"
"1330","CD4 memory"
"1331","CD4 memory"
"1332","MAIT-NKT cells"
"1333","Regulatory T cells"
"1334","CD4 memory"
"1335","CD4 and CD8 activated memory"
"1336","CD4 naive II"
"1337","CD4 naive I"
"1338","gdT cells"
"1339","CD8 naive"
"1340","MAIT-NKT cells"
"1341","CD4 naive I"
"1342","CD4 memory"
"1343","CD4 naive I"
"1344","CD8 effector"
"1345","gdT cells"
"1346","CD4 memory"
"1347","CD8 naive"
"1348","CD8 effector"
"1349","CD8 memory"
"1350","Regulatory T cells"
"1351","MAIT-NKT cells"
"1352","T-NK-B cell doublets"
"1353","CD4 memory"
"1354","Naive B"
"1355","CD8 effector"
"1356","CD4 memory"
"1357","Neutrophils"
"1358","CD8 effector"
"1359","CD4 memory"
"1360","CD8 effector"
"1361","CD4 memory"
"1362","CD8 naive"
"1363","CD8 memory"
"1364","CD4 memory"
"1365","CD4 naive I"
"1366","CD4 naive I"
"1367","CD8 effector"
"1368","Regulatory T cells"
"1369","CD8 effector"
"1370","CD4 memory"
"1371","CD4 naive II"
"1372","CD4 naive I"
"1373","CD8 memory"
"1374","CD4 memory"
"1375","CD56dim CD16bright NK"
"1376","MAIT-NKT cells"
"1377","Classical monocytes"
"1378","CD8 memory"
"1379","MAIT-NKT cells"
"1380","MAIT-NKT cells"
"1381","CD4 memory"
"1382","CD4 naive II"
"1383","Non classical monocytes"
"1384","CD4 memory"
"1385","MAIT-NKT cells"
"1386","CD4 naive II"
"1387","CD4 naive II"
"1388","CD4 naive II"
"1389","CD4 memory"
"1390","CD4 memory"
"1391","Naive B"
"1392","CD8 naive"
"1393","Non classical monocytes"
"1394","CD4 memory"
"1395","MAIT-NKT cells"
"1396","T-NK-B cell doublets"
"1397","Memory B"
"1398","CD4 memory"
"1399","CD4 memory"
"1400","CD8 effector"
"1401","CD4 naive I"
"1402","CD8 naive"
"1403","CD8 effector"
"1404","CD4 memory"
"1405","CD4 naive I"
"1406","CD8 memory"
"1407","MAIT-NKT cells"
"1408","Classical monocytes"
"1409","CD4 memory"
"1410","CD8 naive"
"1411","CD4 memory"
"1412","CD4 memory"
"1413","MAIT-NKT cells"
"1414","Classical monocytes"
"1415","CD56dim CD16bright NK"
"1416","CD4 memory"
"1417","CD4 memory"
"1418","CD4 naive I"
"1419","CD56dim CD16bright NK"
"1420","CD8 effector"
"1421","MAIT-NKT cells"
"1422","CD4 memory"
"1423","CD8 naive"
"1424","MAIT-NKT cells"
"1425","CD8 effector"
"1426","CD4 memory"
"1427","CD8 naive"
"1428","Naive B"
"1429","CD4 memory"
"1430","MAIT-NKT cells"
"1431","Regulatory T cells"
"1432","conventional DC"
"1433","CD4 naive I"
"1434","Regulatory T cells"
"1435","CD8 memory"
"1436","MAIT-NKT cells"
"1437","Classical monocytes"
"1438","CD8 memory"
"1439","CD56bright CD16dim NK"
"1440","Naive B"
"1441","Classical monocytes"
"1442","CD4 naive I"
"1443","CD4 memory"
"1444","CD4 and CD8 activated memory"
"1445","CD4 naive II"
"1446","CD4 memory"
"1447","Naive B"
"1448","Non classical monocytes"
"1449","CD4 naive I"
"1450","Memory B"
"1451","CD4 memory"
"1452","CD4 naive II"
"1453","MAIT-NKT cells"
"1454","CD56dim CD16bright NK"
"1455","CD56dim CD16bright NK"
"1456","CD4 naive I"
"1457","CD8 memory"
"1458","CD8 effector"
"1459","CD4 memory"
"1460","Naive B"
"1461","Naive B"
"1462","MAIT-NKT cells"
"1463","CD4 naive II"
"1464","CD4 naive II"
"1465","CD4 naive I"
"1466","CD4 memory"
"1467","Classical monocytes"
"1468","CD8 naive"
"1469","CD4 naive I"
"1470","MAIT-NKT cells"
"1471","CD8 naive"
"1472","CD8 memory"
"1473","Non classical monocytes"
"1474","T-NK-B cell doublets"
"1475","Non classical monocytes"
"1476","CD4 memory"
"1477","CD4 memory"
"1478","CD4 naive I"
"1479","CD8 effector"
"1480","CD4 and CD8 activated memory"
"1481","CD4 naive I"
"1482","CD4 memory"
"1483","CD8 effector"
"1484","CD4 naive I"
"1485","CD4 memory"
"1486","CD8 effector"
"1487","CD56dim CD16bright NK"
"1488","CD8 naive"
"1489","CD4 memory"
"1490","CD4 naive I"
"1491","CD4 naive II"
"1492","Platelet-bound monocytes"
"1493","CD4 memory"
"1494","CD4 naive I"
"1495","Classical monocytes"
"1496","CD8 effector"
"1497","CD4 memory"
"1498","CD8 naive"
"1499","CD4 naive I"
"1500","CD4 memory"
"1501","MAIT-NKT cells"
"1502","Memory B"
"1503","CD4 naive II"
"1504","MAIT-NKT cells"
"1505","CD4 naive II"
"1506","MAIT-NKT cells"
"1507","Non classical monocytes"
"1508","CD4 naive I"
"1509","CD4 memory"
"1510","CD56dim CD16bright NK"
"1511","Naive B"
"1512","MAIT-NKT cells"
"1513","CD4 naive II"
"1514","CD8 effector"
"1515","CD8 naive"
"1516","CD4 memory"
"1517","T-NK-B cell doublets"
"1518","CD4 and CD8 activated memory"
"1519","CD4 naive II"
"1520","CD4 memory"
"1521","T-NK-B cell doublets"
"1522","MAIT-NKT cells"
"1523","MAIT-NKT cells"
"1524","CD4 naive I"
"1525","CD4 and CD8 activated memory"
"1526","Regulatory T cells"
"1527","CD56dim CD16bright NK"
"1528","Non classical monocytes"
"1529","CD8 naive"
"1530","gdT cells"
"1531","MAIT-NKT cells"
"1532","CD4 naive II"
"1533","CD4 naive I"
"1534","CD4 memory"
"1535","Memory B"
"1536","CD4 naive II"
"1537","Non classical monocytes"
"1538","CD4 naive II"
"1539","CD8 effector"
"1540","Classical monocytes"
"1541","MAIT-NKT cells"
"1542","CD8 naive"
"1543","CD8 effector"
"1544","CD4 and CD8 activated memory"
"1545","MAIT-NKT cells"
"1546","CD8 naive"
"1547","CD4 naive I"
"1548","CD4 memory"
"1549","Classical monocytes"
"1550","Classical monocytes"
"1551","Neutrophils"
"1552","CD4 naive I"
"1553","CD8 effector"
"1554","Memory B"
"1555","CD4 memory"
"1556","CD8 naive"
"1557","CD4 naive II"
"1558","CD56bright CD16dim NK"
"1559","Regulatory T cells"
"1560","CD56dim CD16bright NK"
"1561","Memory B"
"1562","MAIT-NKT cells"
"1563","MAIT-NKT cells"
"1564","CD8 effector"
"1565","CD4 memory"
"1566","CD4 naive I"
"1567","conventional DC"
"1568","Non classical monocytes"
"1569","CD8 effector"
"1570","CD8 effector"
"1571","CD4 memory"
"1572","CD56dim CD16bright NK"
"1573","CD4 memory"
"1574","Regulatory T cells"
"1575","CD8 effector"
"1576","CD4 and CD8 activated memory"
"1577","Platelet-bound monocytes"
"1578","Memory B"
"1579","CD8 naive"
"1580","CD56bright CD16dim NK"
"1581","gdT cells"
"1582","Naive B"
"1583","MAIT-NKT cells"
"1584","CD8 naive"
"1585","MAIT-NKT cells"
"1586","CD56dim CD16bright NK"
"1587","Neutrophils"
"1588","Regulatory T cells"
"1589","CD4 naive I"
"1590","Naive B"
"1591","CD4 memory"
"1592","CD8 memory"
"1593","Naive B"
"1594","CD56bright CD16dim NK"
"1595","CD4 naive I"
"1596","CD56dim CD16bright NK"
"1597","Regulatory T cells"
"1598","CD8 naive"
"1599","MAIT-NKT cells"
"1600","Classical monocytes"
"1601","MAIT-NKT cells"
"1602","CD8 effector"
"1603","CD8 memory"
"1604","MAIT-NKT cells"
"1605","CD4 naive I"
"1606","CD8 effector"
"1607","CD4 naive II"
"1608","CD8 effector"
"1609","CD8 memory"
"1610","CD4 memory"
"1611","CD8 memory"
"1612","CD4 naive I"
"1613","CD8 memory"
"1614","CD4 naive I"
"1615","CD8 effector"
"1616","T-NK-B cell doublets"
"1617","CD4 memory"
"1618","CD8 naive"
"1619","Classical monocytes"
"1620","CD4 naive I"
"1621","Naive B"
"1622","CD4 naive II"
"1623","CD4 naive II"
"1624","CD56dim CD16bright NK"
"1625","CD4 memory"
"1626","CD56dim CD16bright NK"
"1627","Classical monocytes"
"1628","CD4 memory"
"1629","CD4 memory"
"1630","CD4 memory"
"1631","CD56dim CD16bright NK"
"1632","CD4 naive I"
"1633","CD4 and CD8 activated memory"
"1634","Naive B"
"1635","Memory B"
"1636","CD8 memory"
"1637","MAIT-NKT cells"
"1638","Non classical monocytes"
"1639","CD8 naive"
"1640","MAIT-NKT cells"
"1641","CD56bright CD16dim NK"
"1642","CD56dim CD16bright NK"
"1643","CD4 memory"
"1644","CD4 naive I"
"1645","CD8 naive"
"1646","MAIT-NKT cells"
"1647","MAIT-NKT cells"
"1648","CD8 naive"
"1649","CD4 memory"
"1650","CD4 naive I"
"1651","CD56dim CD16bright NK"
"1652","Neutrophils"
"1653","CD8 effector"
"1654","CD4 memory"
"1655","CD8 memory"
"1656","Neutrophils"
"1657","CD8 naive"
"1658","Neutrophils"
"1659","CD8 effector"
"1660","CD56dim CD16bright NK"
"1661","CD4 naive I"
"1662","CD56dim CD16bright NK"
"1663","CD8 effector"
"1664","Neutrophils"
"1665","Classical monocytes"
"1666","CD8 naive"
"1667","T-NK-B cell doublets"
"1668","CD8 memory"
"1669","CD4 naive I"
"1670","CD56dim CD16bright NK"
"1671","CD8 effector"
"1672","CD4 memory"
"1673","CD8 memory"
"1674","gdT cells"
"1675","CD8 naive"
"1676","CD4 memory"
"1677","Memory B"
"1678","CD8 memory"
"1679","MAIT-NKT cells"
"1680","Naive B"
"1681","Classical monocytes"
"1682","CD4 memory"
"1683","Regulatory T cells"
"1684","Memory B"
"1685","Memory B"
"1686","CD8 memory"
"1687","MAIT-NKT cells"
"1688","MAIT-NKT cells"
"1689","CD4 naive I"
"1690","CD8 effector"
"1691","CD8 memory"
"1692","CD4 memory"
"1693","CD4 naive I"
"1694","CD56dim CD16bright NK"
"1695","CD8 effector"
"1696","CD8 memory"
"1697","CD4 naive I"
"1698","CD56dim CD16bright NK"
"1699","gdT cells"
"1700","CD56bright CD16dim NK"
"1701","CD56dim CD16bright NK"
"1702","CD8 effector"
"1703","CD8 naive"
"1704","Memory B"
"1705","CD4 memory"
"1706","Naive B"
"1707","CD8 effector"
"1708","CD4 memory"
"1709","CD8 memory"
"1710","CD56dim CD16bright NK"
"1711","CD4 memory"
"1712","Classical monocytes"
"1713","CD4 naive I"
"1714","Classical monocytes"
"1715","Classical monocytes"
"1716","CD4 memory"
"1717","CD56dim CD16bright NK"
"1718","CD8 effector"
"1719","MAIT-NKT cells"
"1720","CD4 memory"
"1721","CD8 memory"
"1722","CD8 memory"
"1723","CD4 memory"
"1724","Memory B"
"1725","CD4 naive II"
"1726","CD4 memory"
"1727","CD8 memory"
"1728","CD56dim CD16bright NK"
"1729","CD4 naive I"
"1730","CD4 naive I"
"1731","CD8 memory"
"1732","CD4 naive I"
"1733","CD4 memory"
"1734","MAIT-NKT cells"
"1735","CD8 effector"
"1736","Classical monocytes"
"1737","CD8 effector"
"1738","CD4 memory"
"1739","Classical monocytes"
"1740","CD8 memory"
"1741","CD56dim CD16bright NK"
"1742","plasmacytoid DC"
"1743","CD8 naive"
"1744","CD8 memory"
"1745","CD8 effector"
"1746","CD4 naive II"
"1747","Memory B"
"1748","CD4 memory"
"1749","CD8 memory"
"1750","T-NK-B cell doublets"
"1751","NK-monocyte doublets"
"1752","MAIT-NKT cells"
"1753","gdT cells"
"1754","Classical monocytes"
"1755","CD4 naive I"
"1756","CD4 memory"
"1757","Classical monocytes"
"1758","NK-T doublets"
"1759","CD4 naive I"
"1760","CD56dim CD16bright NK"
"1761","Naive B"
"1762","Non classical monocytes"
"1763","MAIT-NKT cells"
"1764","CD8 memory"
"1765","CD4 memory"
"1766","conventional DC"
"1767","MAIT-NKT cells"
"1768","CD56dim CD16bright NK"
"1769","Memory B"
"1770","gdT cells"
"1771","CD56dim CD16bright NK"
"1772","CD4 memory"
"1773","CD8 memory"
"1774","Platelets"
"1775","Platelets"
"1776","CD4 memory"
"1777","CD8 naive"
"1778","CD4 naive I"
"1779","MAIT-NKT cells"
"1780","Regulatory T cells"
"1781","MAIT-NKT cells"
"1782","CD8 effector"
"1783","CD4 naive II"
"1784","CD4 memory"
"1785","CD8 effector"
"1786","CD8 effector"
"1787","CD4 memory"
"1788","plasmacytoid DC"
"1789","CD8 naive"
"1790","CD56dim CD16bright NK"
"1791","Naive B"
"1792","CD8 memory"
"1793","CD4 naive I"
"1794","CD4 naive I"
"1795","Platelets"
"1796","CD4 memory"
"1797","CD56dim CD16bright NK"
"1798","CD8 effector"
"1799","CD4 memory"
"1800","CD56dim CD16bright NK"
"1801","CD8 naive"
"1802","CD8 naive"
"1803","MAIT-NKT cells"
"1804","CD8 memory"
"1805","CD4 naive II"
"1806","CD8 effector"
"1807","MAIT-NKT cells"
"1808","CD4 naive I"
"1809","CD4 memory"
"1810","CD8 memory"
"1811","CD4 memory"
"1812","CD4 memory"
"1813","CD4 naive II"
"1814","Non classical monocytes"
"1815","NK-T doublets"
"1816","CD4 memory"
"1817","Naive B"
"1818","CD56dim CD16bright NK"
"1819","T-NK-B cell doublets"
"1820","CD4 memory"
"1821","CD4 memory"
"1822","CD4 naive II"
"1823","T-NK-B cell doublets"
"1824","CD4 naive I"
"1825","T-NK-B cell doublets"
"1826","T-NK-B cell doublets"
"1827","CD4 memory"
"1828","gdT cells"
"1829","NK-monocyte doublets"
"1830","CD4 naive I"
"1831","CD8 naive"
"1832","CD8 naive"
"1833","MAIT-NKT cells"
"1834","CD4 memory"
"1835","CD4 naive II"
"1836","MAIT-NKT cells"
"1837","CD4 naive I"
"1838","MAIT-NKT cells"
"1839","CD4 memory"
"1840","CD56dim CD16bright NK"
"1841","CD8 effector"
"1842","CD4 naive I"
"1843","CD4 naive I"
"1844","CD56dim CD16bright NK"
"1845","CD56dim CD16bright NK"
"1846","CD56dim CD16bright NK"
"1847","CD4 naive II"
"1848","MAIT-NKT cells"
"1849","Naive B"
"1850","T-NK-B cell doublets"
"1851","CD4 memory"
"1852","CD8 naive"
"1853","CD4 naive I"
"1854","CD56dim CD16bright NK"
"1855","CD56bright CD16dim NK"
"1856","CD4 memory"
"1857","CD4 naive II"
"1858","CD4 memory"
"1859","CD8 memory"
"1860","Naive B"
"1861","CD4 memory"
"1862","CD4 memory"
"1863","Platelets"
"1864","Classical monocytes"
"1865","T-NK-B cell doublets"
"1866","MAIT-NKT cells"
"1867","Naive B"
"1868","CD4 naive I"
"1869","CD8 naive"
"1870","CD4 memory"
"1871","CD4 naive I"
"1872","Memory B"
"1873","CD4 naive II"
"1874","CD4 naive II"
"1875","CD8 effector"
"1876","CD8 memory"
"1877","CD4 memory"
"1878","Non classical monocytes"
"1879","CD8 memory"
"1880","CD4 naive I"
"1881","CD4 naive I"
"1882","CD8 effector"
"1883","Classical monocytes"
"1884","CD8 naive"
"1885","CD56dim CD16bright NK"
"1886","CD8 naive"
"1887","CD4 naive I"
"1888","CD4 and CD8 activated memory"
"1889","CD4 memory"
"1890","CD8 effector"
"1891","CD8 naive"
"1892","CD4 naive I"
"1893","CD4 memory"
"1894","CD4 naive I"
"1895","CD4 memory"
"1896","T-NK-B cell doublets"
"1897","T-NK-B cell doublets"
"1898","CD8 naive"
"1899","Naive B"
"1900","MAIT-NKT cells"
"1901","MAIT-NKT cells"
"1902","CD4 memory"
"1903","CD4 memory"
"1904","Neutrophils"
"1905","CD4 naive I"
"1906","CD4 and CD8 activated memory"
"1907","CD4 naive I"
"1908","CD4 memory"
"1909","CD8 memory"
"1910","CD4 memory"
"1911","CD56dim CD16bright NK"
"1912","CD4 naive I"
"1913","CD56dim CD16bright NK"
"1914","CD4 memory"
"1915","CD4 naive II"
"1916","CD4 memory"
"1917","Classical monocytes"
"1918","MAIT-NKT cells"
"1919","CD8 naive"
"1920","CD4 memory"
"1921","CD8 effector"
"1922","CD8 naive"
"1923","CD8 memory"
"1924","CD4 naive II"
"1925","CD8 naive"
"1926","CD8 naive"
"1927","MAIT-NKT cells"
"1928","CD4 memory"
"1929","CD8 memory"
"1930","CD4 memory"
"1931","CD4 naive I"
"1932","gdT cells"
"1933","CD4 memory"
"1934","CD8 effector"
"1935","CD56bright CD16dim NK"
"1936","CD56dim CD16bright NK"
"1937","Naive B"
"1938","CD4 naive II"
"1939","CD8 effector"
"1940","CD4 memory"
"1941","CD4 naive I"
"1942","CD4 memory"
"1943","CD4 naive I"
"1944","CD4 naive I"
"1945","CD8 naive"
"1946","CD8 naive"
"1947","CD8 naive"
"1948","CD8 memory"
"1949","gdT cells"
"1950","CD4 memory"
"1951","Neutrophils"
"1952","MAIT-NKT cells"
"1953","Memory B"
"1954","CD4 memory"
"1955","gdT cells"
"1956","CD4 naive I"
"1957","CD4 memory"
"1958","CD8 memory"
"1959","CD4 memory"
"1960","CD4 memory"
"1961","Classical monocytes"
"1962","gdT cells"
"1963","CD56dim CD16bright NK"
"1964","Classical monocytes"
"1965","CD56dim CD16bright NK"
"1966","CD56bright CD16dim NK"
"1967","CD4 memory"
"1968","MAIT-NKT cells"
"1969","CD56dim CD16bright NK"
"1970","CD4 and CD8 activated memory"
"1971","CD8 naive"
"1972","CD8 naive"
"1973","CD4 naive II"
"1974","Platelets"
"1975","MAIT-NKT cells"
"1976","CD8 naive"
"1977","MAIT-NKT cells"
"1978","Classical monocytes"
"1979","CD8 memory"
"1980","CD8 effector"
"1981","CD4 memory"
"1982","CD8 effector"
"1983","CD4 naive I"
"1984","MAIT-NKT cells"
"1985","NK-T doublets"
"1986","MAIT-NKT cells"
"1987","CD4 memory"
"1988","CD4 and CD8 activated memory"
"1989","CD8 naive"
"1990","conventional DC"
"1991","plasmacytoid DC"
"1992","Classical monocytes"
"1993","CD8 naive"
"1994","CD8 memory"
"1995","CD8 naive"
"1996","Classical monocytes"
"1997","CD56dim CD16bright NK"
"1998","CD8 memory"
"1999","CD8 memory"
"2000","CD8 naive"
"2001","Classical monocytes"
"2002","CD56dim CD16bright NK"
"2003","MAIT-NKT cells"
"2004","CD4 naive I"
"2005","CD4 memory"
"2006","MAIT-NKT cells"
"2007","CD8 effector"
"2008","CD4 naive I"
"2009","MAIT-NKT cells"
"2010","MAIT-NKT cells"
