"","x"
"1078","CD56dim CD16bright NK"
"1079","Neutrophils"
"1080","CD4 naive II"
"1081","CD8 effector"
"1082","gdT cells"
"1083","plasmacytoid DC"
"1084","CD56dim CD16bright NK"
"1085","CD4 naive I"
"1086","CD4 naive I"
"1087","CD4 naive II"
"1088","MAIT-NKT cells"
"1089","Classical monocytes"
"1090","CD56dim CD16bright NK"
"1091","MAIT-NKT cells"
"1092","NK-monocyte doublets"
"1093","CD4 naive I"
"1094","CD4 naive II"
"1095","CD4 memory"
"1096","Non classical monocytes"
"1097","CD8 effector"
"1098","CD56dim CD16bright NK"
"1099","CD4 naive I"
"1100","CD56dim CD16bright NK"
"1101","CD8 memory"
"1102","CD56dim CD16bright NK"
"1103","CD8 memory"
"1104","CD56dim CD16bright NK"
"1105","CD4 memory"
"1106","CD56dim CD16bright NK"
"1107","CD4 naive I"
"1108","CD4 naive II"
"1109","CD4 and CD8 activated memory"
"1110","CD56dim CD16bright NK"
"1111","CD4 naive I"
"1112","Classical monocytes"
"1113","Naive B"
"1114","CD4 memory"
"1115","MAIT-NKT cells"
"1116","CD4 naive II"
"1117","Classical monocytes"
"1118","NK-T doublets"
"1119","Classical monocytes"
"1120","Classical monocytes"
"1121","Naive B"
"1122","CD56dim CD16bright NK"
"1123","CD56dim CD16bright NK"
"1124","CD4 naive I"
"1125","CD8 naive"
"1126","Naive B"
"1127","gdT cells"
"1128","CD56bright CD16dim NK"
"1129","CD8 naive"
"1130","Non classical monocytes"
"1131","CD56dim CD16bright NK"
"1132","CD8 memory"
"1133","Naive B"
"1134","Memory B"
"1135","CD8 memory"
"1136","NK-T doublets"
"1137","MAIT-NKT cells"
"1138","CD4 memory"
"1139","CD4 memory"
"1140","gdT cells"
"1141","CD4 naive I"
"1142","Naive B"
"1143","T-NK-B cell doublets"
"1144","Platelet-bound monocytes"
"1145","gdT cells"
"1146","CD4 naive I"
"1147","CD4 naive I"
"1148","gdT cells"
"1149","Neutrophils"
"1150","CD8 effector"
"1151","CD56dim CD16bright NK"
"1152","CD8 memory"
"1153","CD4 memory"
"1154","MAIT-NKT cells"
"1155","Classical monocytes"
"1156","Naive B"
"1157","T-NK-B cell doublets"
"1158","CD56dim CD16bright NK"
"1159","CD4 naive I"
"1160","gdT cells"
"1161","CD8 naive"
"1162","CD8 naive"
"1163","gdT cells"
"1164","Non classical monocytes"
"1165","Classical monocytes"
"1166","Classical monocytes"
"1167","MAIT-NKT cells"
"1168","Classical monocytes"
"1169","MAIT-NKT cells"
"1170","CD4 naive I"
"1171","CD8 naive"
"1172","CD56dim CD16bright NK"
"1173","CD8 effector"
"1174","CD56dim CD16bright NK"
"1175","CD8 naive"
"1176","CD56dim CD16bright NK"
"1177","Neutrophils"
"1178","Classical monocytes"
"1179","Naive B"
"1180","CD56dim CD16bright NK"
"1181","CD56dim CD16bright NK"
"1182","CD56dim CD16bright NK"
"1183","CD4 memory"
"1184","Classical monocytes"
"1185","CD8 memory"
"1186","CD4 memory"
"1187","CD8 effector"
"1188","Naive B"
"1189","CD56bright CD16dim NK"
"1190","CD4 memory"
"1191","CD56dim CD16bright NK"
"1192","CD8 memory"
"1193","gdT cells"
"1194","gdT cells"
"1195","Memory B"
"1196","CD8 naive"
"1197","T-NK-B cell doublets"
"1198","Classical monocytes"
"1199","CD4 memory"
"1200","gdT cells"
"1201","CD8 naive"
"1202","Platelets"
"1203","Classical monocytes"
"1204","Naive B"
"1205","CD56dim CD16bright NK"
"1206","Naive B"
"1207","CD8 naive"
"1208","CD8 naive"
"1209","CD56dim CD16bright NK"
"1210","CD4 naive I"
"1211","T-NK-B cell doublets"
"1212","Non classical monocytes"
"1213","CD8 naive"
"1214","CD56dim CD16bright NK"
"1215","CD8 effector"
"1216","CD4 naive II"
"1217","Classical monocytes"
"1218","CD8 memory"
"1219","gdT cells"
"1220","CD56dim CD16bright NK"
"1221","CD8 effector"
"1222","CD4 memory"
"1223","gdT cells"
"1224","Naive B"
"1225","CD56dim CD16bright NK"
"1226","Platelet-bound monocytes"
"1227","CD56dim CD16bright NK"
"1228","Neutrophils"
"1229","CD56bright CD16dim NK"
"1230","Naive B"
"1231","CD56dim CD16bright NK"
"1232","CD4 naive I"
"1233","MAIT-NKT cells"
"1234","Platelet-bound monocytes"
"1235","CD4 naive I"
"1236","Non classical monocytes"
"1237","CD56dim CD16bright NK"
"1238","CD8 effector"
"1239","Non classical monocytes"
"1240","Non classical monocytes"
"1241","Naive B"
"1242","CD8 effector"
"1243","CD56dim CD16bright NK"
"1244","CD4 naive I"
"1245","Naive B"
"1246","CD56dim CD16bright NK"
"1247","Naive B"
"1248","CD4 memory"
"1249","CD8 effector"
"1250","CD56dim CD16bright NK"
"1251","Classical monocytes"
"1252","CD56dim CD16bright NK"
"1253","CD56dim CD16bright NK"
"1254","CD8 naive"
"1255","Classical monocytes"
"1256","CD8 effector"
"1257","CD4 naive II"
"1258","CD8 effector"
"1259","gdT cells"
"1260","Neutrophils"
"1261","Neutrophils"
"1262","T-NK-B cell doublets"
"1263","CD56dim CD16bright NK"
"1264","CD4 naive I"
"1265","CD4 naive I"
"1266","CD4 memory"
"1267","MAIT-NKT cells"
"1268","Classical monocytes"
"1269","CD56dim CD16bright NK"
"1270","CD4 memory"
"1271","CD4 memory"
"1272","CD56bright CD16dim NK"
"1273","Non classical monocytes"
"1274","CD4 memory"
"1275","CD8 effector"
"1276","T-NK-B cell doublets"
"1277","CD4 naive II"
"1278","CD8 naive"
"1279","Non classical monocytes"
"1280","gdT cells"
"1281","CD56dim CD16bright NK"
"1282","CD4 memory"
"1283","MAIT-NKT cells"
"1284","CD4 memory"
"1285","MAIT-NKT cells"
"1286","CD4 naive II"
"1287","CD56bright CD16dim NK"
"1288","Non classical monocytes"
"1289","MAIT-NKT cells"
"1290","CD4 naive I"
"1291","CD4 naive I"
"1292","CD4 memory"
"1293","CD4 naive I"
"1294","CD56dim CD16bright NK"
"1295","CD4 memory"
"1296","CD8 memory"
"1297","CD8 memory"
"1298","T-NK-B cell doublets"
"1299","Non classical monocytes"
"1300","CD8 effector"
"1301","Classical monocytes"
"1302","CD4 memory"
"1303","plasmacytoid DC"
"1304","CD4 naive II"
"1305","CD8 effector"
"1306","Naive B"
"1307","CD56dim CD16bright NK"
"1308","Classical monocytes"
"1309","CD4 memory"
"1310","CD4 naive II"
"1311","CD4 naive I"
"1312","CD4 memory"
"1313","plasmacytoid DC"
"1314","CD4 memory"
"1315","CD4 memory"
"1316","gdT cells"
"1317","CD4 memory"
"1318","Naive B"
"1319","gdT cells"
"1320","Neutrophils"
"1321","Naive B"
"1322","CD4 naive I"
"1323","Platelet-bound monocytes"
"1324","CD56bright CD16dim NK"
"1325","CD8 effector"
"1326","Proliferating T and NK cell"
"1327","CD56dim CD16bright NK"
"1328","Neutrophils"
"1329","Memory B"
"1330","gdT cells"
"1331","CD56dim CD16bright NK"
"1332","Non classical monocytes"
"1333","CD8 memory"
"1334","Classical monocytes"
"1335","gdT cells"
"1336","Classical monocytes"
"1337","CD4 naive I"
"1338","CD8 effector"
"1339","CD8 naive"
"1340","CD56dim CD16bright NK"
"1341","CD4 memory"
"1342","CD4 naive II"
"1343","Naive B"
"1344","Regulatory T cells"
"1345","Non classical monocytes"
"1346","MAIT-NKT cells"
"1347","CD56dim CD16bright NK"
"1348","Classical monocytes"
"1349","CD56dim CD16bright NK"
"1350","CD56dim CD16bright NK"
"1351","Naive B"
"1352","CD8 memory"
"1353","CD56dim CD16bright NK"
"1354","Classical monocytes"
"1355","Platelet-bound monocytes"
"1356","CD4 memory"
"1357","CD56dim CD16bright NK"
"1358","CD56dim CD16bright NK"
"1359","CD8 naive"
"1360","CD56dim CD16bright NK"
"1361","Classical monocytes"
"1362","NK-monocyte doublets"
"1363","CD56dim CD16bright NK"
"1364","CD4 memory"
"1365","CD8 effector"
"1366","gdT cells"
"1367","T-NK-B cell doublets"
"1368","Non classical monocytes"
"1369","CD4 memory"
"1370","CD4 naive II"
"1371","CD4 naive II"
"1372","Proliferating T and NK cell"
"1373","CD4 memory"
"1374","MAIT-NKT cells"
"1375","Memory B"
"1376","CD4 memory"
"1377","CD4 memory"
"1378","CD4 naive I"
"1379","CD4 memory"
"1380","CD8 effector"
"1381","Regulatory T cells"
"1382","CD56dim CD16bright NK"
"1383","plasmacytoid DC"
"1384","Neutrophils"
"1385","CD56dim CD16bright NK"
"1386","CD4 naive II"
"1387","CD4 naive I"
"1388","CD8 effector"
"1389","CD8 effector"
"1390","CD4 naive I"
"1391","Classical monocytes"
"1392","gdT cells"
"1393","CD56dim CD16bright NK"
"1394","CD4 memory"
"1395","CD8 naive"
"1396","CD56dim CD16bright NK"
"1397","CD8 memory"
"1398","Neutrophils"
"1399","Classical monocytes"
"1400","CD4 naive I"
"1401","CD8 naive"
"1402","CD4 naive I"
"1403","CD4 naive II"
"1404","Platelet-bound monocytes"
"1405","CD8 naive"
"1406","CD4 naive I"
"1407","CD8 naive"
"1408","Regulatory T cells"
"1409","Naive B"
"1410","CD4 memory"
"1411","CD4 memory"
"1412","CD56dim CD16bright NK"
"1413","Naive B"
"1414","Memory B"
"1415","Classical monocytes"
"1416","gdT cells"
"1417","MAIT-NKT cells"
"1418","Platelet-bound monocytes"
"1419","CD8 memory"
"1420","CD4 memory"
"1421","Naive B"
"1422","Classical monocytes"
"1423","CD56dim CD16bright NK"
"1424","MAIT-NKT cells"
"1425","CD56dim CD16bright NK"
"1426","MAIT-NKT cells"
"1427","CD4 naive I"
"1428","T-NK-B cell doublets"
"1429","Classical monocytes"
"1430","CD4 naive I"
"1431","Platelet-bound monocytes"
"1432","CD56dim CD16bright NK"
"1433","CD8 effector"
"1434","CD4 memory"
"1435","CD56dim CD16bright NK"
"1436","CD56dim CD16bright NK"
"1437","CD56dim CD16bright NK"
"1438","CD4 naive I"
"1439","MAIT-NKT cells"
"1440","Naive B"
"1441","Neutrophils"
"1442","CD4 memory"
"1443","CD8 effector"
"1444","CD56dim CD16bright NK"
"1445","CD56dim CD16bright NK"
"1446","Naive B"
"1447","CD4 naive I"
"1448","Classical monocytes"
"1449","CD8 memory"
"1450","T-NK-B cell doublets"
"1451","CD8 effector"
"1452","CD56dim CD16bright NK"
"1453","plasmacytoid DC"
"1454","MAIT-NKT cells"
"1455","CD8 effector"
"1456","CD4 naive I"
"1457","CD8 effector"
"1458","CD56dim CD16bright NK"
"1459","Memory B"
"1460","Neutrophils"
"1461","Classical monocytes"
"1462","CD8 memory"
"1463","CD56bright CD16dim NK"
"1464","MAIT-NKT cells"
"1465","Non classical monocytes"
"1466","CD56dim CD16bright NK"
"1467","Memory B"
"1468","Platelet-bound monocytes"
"1469","CD56bright CD16dim NK"
"1470","Classical monocytes"
"1471","Naive B"
"1472","T-NK-B cell doublets"
"1473","MAIT-NKT cells"
"1474","CD8 effector"
"1475","Classical monocytes"
"1476","CD8 naive"
"1477","MAIT-NKT cells"
"1478","Non classical monocytes"
"1479","CD56dim CD16bright NK"
"1480","CD4 memory"
"1481","Classical monocytes"
"1482","CD56dim CD16bright NK"
"1483","CD8 naive"
"1484","Neutrophils"
"1485","Memory B"
"1486","Neutrophils"
"1487","CD4 naive I"
"1488","CD56dim CD16bright NK"
"1489","T-NK-B cell doublets"
"1490","Neutrophils"
"1491","Neutrophils"
"1492","CD4 memory"
"1493","Classical monocytes"
"1494","CD56dim CD16bright NK"
"1495","plasmacytoid DC"
"1496","CD8 memory"
"1497","CD4 memory"
"1498","CD4 naive I"
"1499","CD4 naive I"
"1500","CD4 naive I"
"1501","CD8 naive"
"1502","T-NK-B cell doublets"
"1503","CD56dim CD16bright NK"
"1504","Classical monocytes"
"1505","Classical monocytes"
"1506","CD4 memory"
"1507","Non classical monocytes"
"1508","CD8 memory"
"1509","Neutrophils"
"1510","CD4 memory"
"1511","MAIT-NKT cells"
"1512","CD4 memory"
"1513","Classical monocytes"
"1514","Platelet-bound monocytes"
"1515","CD56dim CD16bright NK"
"1516","CD56dim CD16bright NK"
"1517","CD56dim CD16bright NK"
"1518","CD56dim CD16bright NK"
"1519","Neutrophils"
"1520","CD8 naive"
"1521","CD56dim CD16bright NK"
"1522","CD56dim CD16bright NK"
"1523","Regulatory T cells"
"1524","CD56dim CD16bright NK"
"1525","CD56dim CD16bright NK"
"1526","CD8 naive"
"1527","Naive B"
"1528","Memory B"
"1529","Non classical monocytes"
"1530","CD56dim CD16bright NK"
"1531","CD4 naive I"
"1532","CD8 effector"
"1533","Regulatory T cells"
"1534","CD56dim CD16bright NK"
"1535","CD8 effector"
"1536","MAIT-NKT cells"
"1537","gdT cells"
"1538","gdT cells"
"1539","CD4 naive I"
"1540","CD4 naive II"
"1541","CD4 naive I"
"1542","CD4 naive I"
"1543","CD8 naive"
"1544","CD56dim CD16bright NK"
"1545","CD8 memory"
"1546","MAIT-NKT cells"
"1547","CD4 memory"
"1548","CD56dim CD16bright NK"
"1549","CD56dim CD16bright NK"
"1550","Neutrophils"
"1551","CD56dim CD16bright NK"
"1552","Non classical monocytes"
"1553","T-NK-B cell doublets"
"1554","CD56bright CD16dim NK"
"1555","CD56dim CD16bright NK"
"1556","Naive B"
"1557","Non classical monocytes"
"1558","CD56dim CD16bright NK"
"1559","Classical monocytes"
"1560","CD4 naive I"
"1561","CD56dim CD16bright NK"
"1562","Classical monocytes"
"1563","CD56dim CD16bright NK"
"1564","gdT cells"
"1565","CD8 effector"
"1566","T-NK-B cell doublets"
"1567","Naive B"
"1568","Naive B"
"1569","CD56dim CD16bright NK"
"1570","Platelet-bound monocytes"
"1571","CD8 memory"
"1572","gdT cells"
"1573","Naive B"
"1574","NK-T doublets"
"1575","CD4 naive I"
"1576","Naive B"
"1577","CD4 memory"
"1578","MAIT-NKT cells"
"1579","NK-T doublets"
"1580","Classical monocytes"
"1581","Non classical monocytes"
"1582","CD4 memory"
"1583","Classical monocytes"
"1584","CD4 naive I"
"1585","CD4 naive I"
"1586","CD4 naive II"
"1587","CD8 memory"
"1588","Non classical monocytes"
"1589","Naive B"
"1590","gdT cells"
"1591","CD56dim CD16bright NK"
"1592","CD4 memory"
"1593","CD8 effector"
"1594","CD8 naive"
"1595","CD8 memory"
"1596","CD8 memory"
"1597","plasmacytoid DC"
"1598","CD4 naive I"
"1599","CD4 naive I"
"1600","Classical monocytes"
"1601","gdT cells"
"1602","CD4 naive I"
"1603","CD4 and CD8 activated memory"
"1604","T-NK-B cell doublets"
"1605","Regulatory T cells"
"1606","CD4 memory"
"1607","Naive B"
"1608","gdT cells"
"1609","Non classical monocytes"
"1610","MAIT-NKT cells"
"1611","CD56dim CD16bright NK"
"1612","Naive B"
"1613","CD4 memory"
"1614","Proliferating T and NK cell"
"1615","CD56dim CD16bright NK"
"1616","gdT cells"
"1617","Classical monocytes"
"1618","CD4 naive I"
"1619","Proliferating T and NK cell"
"1620","Classical monocytes"
"1621","CD4 memory"
"1622","CD56dim CD16bright NK"
"1623","Platelet-bound monocytes"
"1624","CD56dim CD16bright NK"
"1625","CD56dim CD16bright NK"
"1626","NK-T doublets"
"1627","CD4 memory"
"1628","Classical monocytes"
"1629","CD56dim CD16bright NK"
"1630","CD56dim CD16bright NK"
"1631","CD4 naive I"
"1632","Platelet-bound monocytes"
"1633","CD56dim CD16bright NK"
"1634","CD8 effector"
"1635","Naive B"
"1636","MAIT-NKT cells"
"1637","CD4 memory"
"1638","CD4 naive II"
"1639","CD56dim CD16bright NK"
"1640","gdT cells"
"1641","CD8 naive"
"1642","Classical monocytes"
"1643","Regulatory T cells"
"1644","CD56dim CD16bright NK"
"1645","CD56dim CD16bright NK"
"1646","CD4 memory"
"1647","CD4 memory"
"1648","MAIT-NKT cells"
"1649","Non classical monocytes"
"1650","CD4 naive I"
"1651","Memory B"
"1652","Memory B"
"1653","CD8 effector"
"1654","gdT cells"
"1655","CD56dim CD16bright NK"
"1656","CD4 naive I"
"1657","CD56dim CD16bright NK"
"1658","Memory B"
"1659","Classical monocytes"
"1660","CD4 naive I"
"1661","Classical monocytes"
"1662","Naive B"
"1663","CD4 naive I"
"1664","CD56dim CD16bright NK"
"1665","Classical monocytes"
"1666","CD8 effector"
"1667","gdT cells"
"1668","CD8 naive"
"1669","CD4 naive I"
"1670","Neutrophils"
"1671","Classical monocytes"
"1672","CD8 memory"
"1673","Classical monocytes"
"1674","CD4 naive II"
"1675","CD56dim CD16bright NK"
"1676","Regulatory T cells"
"1677","Classical monocytes"
"1678","CD4 naive I"
"1679","CD8 memory"
"1680","Classical monocytes"
"1681","Neutrophils"
"1682","CD56bright CD16dim NK"
"1683","CD8 effector"
"1684","CD56dim CD16bright NK"
"1685","conventional DC"
"1686","MAIT-NKT cells"
"1687","Regulatory T cells"
"1688","gdT cells"
"1689","CD4 naive II"
"1690","CD56dim CD16bright NK"
"1691","Classical monocytes"
"1692","CD4 naive II"
"1693","gdT cells"
"1694","CD4 naive I"
"1695","MAIT-NKT cells"
"1696","CD56dim CD16bright NK"
"1697","CD4 and CD8 activated memory"
"1698","Non classical monocytes"
"1699","CD56dim CD16bright NK"
"1700","Platelet-bound monocytes"
"1701","Classical monocytes"
"1702","CD56dim CD16bright NK"
"1703","CD8 naive"
"1704","CD4 memory"
"1705","Non classical monocytes"
"1706","Non classical monocytes"
"1707","CD56dim CD16bright NK"
"1708","MAIT-NKT cells"
"1709","Non classical monocytes"
"1710","CD56dim CD16bright NK"
"1711","CD8 memory"
"1712","Regulatory T cells"
"1713","Neutrophils"
"1714","CD56bright CD16dim NK"
"1715","Naive B"
"1716","Non classical monocytes"
"1717","MAIT-NKT cells"
"1718","CD8 memory"
"1719","CD56dim CD16bright NK"
"1720","Non classical monocytes"
"1721","CD4 naive I"
"1722","gdT cells"
"1723","Naive B"
"1724","CD4 naive I"
"1725","Neutrophils"
"1726","CD4 naive II"
"1727","Naive B"
"1728","CD8 memory"
"1729","Non classical monocytes"
"1730","Proliferating T and NK cell"
"1731","CD8 memory"
"1732","CD4 memory"
"1733","CD56dim CD16bright NK"
"1734","Neutrophils"
"1735","Non classical monocytes"
"1736","CD4 memory"
"1737","CD56dim CD16bright NK"
"1738","CD4 and CD8 activated memory"
"1739","gdT cells"
"1740","CD8 memory"
"1741","NK-monocyte doublets"
"1742","CD56dim CD16bright NK"
"1743","Memory B"
"1744","conventional DC"
"1745","Classical monocytes"
"1746","gdT cells"
"1747","CD56dim CD16bright NK"
"1748","CD4 naive I"
"1749","CD4 naive I"
"1750","Classical monocytes"
"1751","CD4 memory"
"1752","CD8 effector"
"1753","CD4 naive I"
"1754","CD4 memory"
"1755","CD56dim CD16bright NK"
"1756","MAIT-NKT cells"
"1757","CD8 memory"
"1758","CD8 memory"
"1759","CD8 memory"
"1760","MAIT-NKT cells"
"1761","CD56dim CD16bright NK"
"1762","NK-T doublets"
"1763","Regulatory T cells"
"1764","NK-T doublets"
"1765","Classical monocytes"
"1766","MAIT-NKT cells"
"1767","Classical monocytes"
"1768","Classical monocytes"
"1769","CD4 naive II"
"1770","CD4 naive II"
"1771","CD4 naive I"
"1772","CD4 naive I"
"1773","Non classical monocytes"
"1774","Classical monocytes"
"1775","CD4 and CD8 activated memory"
"1776","MAIT-NKT cells"
"1777","CD8 effector"
"1778","CD8 effector"
"1779","CD8 effector"
"1780","CD56dim CD16bright NK"
"1781","Classical monocytes"
"1782","NK-T doublets"
"1783","CD8 memory"
"1784","CD56dim CD16bright NK"
"1785","CD56dim CD16bright NK"
"1786","CD56dim CD16bright NK"
"1787","CD8 memory"
"1788","CD8 memory"
"1789","CD4 memory"
"1790","T-NK-B cell doublets"
"1791","CD56dim CD16bright NK"
"1792","CD8 effector"
"1793","CD4 naive II"
"1794","NK-T doublets"
"1795","Neutrophils"
"1796","Classical monocytes"
"1797","CD8 effector"
"1798","CD4 naive I"
"1799","CD4 naive I"
"1800","CD4 memory"
"1801","CD56dim CD16bright NK"
"1802","CD56dim CD16bright NK"
"1803","MAIT-NKT cells"
"1804","Naive B"
"1805","CD8 memory"
"1806","CD56dim CD16bright NK"
"1807","Neutrophils"
"1808","CD4 naive I"
"1809","MAIT-NKT cells"
"1810","CD56dim CD16bright NK"
"1811","Non classical monocytes"
"1812","CD8 memory"
"1813","CD8 naive"
"1814","CD8 naive"
"1815","CD8 memory"
"1816","Naive B"
"1817","CD4 memory"
"1818","CD56dim CD16bright NK"
"1819","gdT cells"
"1820","CD56dim CD16bright NK"
"1821","CD56dim CD16bright NK"
"1822","Classical monocytes"
"1823","gdT cells"
"1824","Naive B"
"1825","CD4 memory"
"1826","MAIT-NKT cells"
"1827","T-NK-B cell doublets"
"1828","Classical monocytes"
"1829","Non classical monocytes"
"1830","Regulatory T cells"
"1831","MAIT-NKT cells"
"1832","CD56dim CD16bright NK"
"1833","CD56dim CD16bright NK"
"1834","Neutrophils"
"1835","CD4 naive I"
"1836","Proliferating T and NK cell"
"1837","CD8 effector"
"1838","Classical monocytes"
"1839","CD56dim CD16bright NK"
"1840","CD56dim CD16bright NK"
"1841","CD4 naive I"
"1842","CD8 effector"
"1843","CD4 memory"
"1844","gdT cells"
"1845","CD8 effector"
"1846","T-NK-B cell doublets"
"1847","CD8 memory"
"1848","Platelet-bound monocytes"
"1849","MAIT-NKT cells"
"1850","CD4 naive I"
"1851","CD56dim CD16bright NK"
"1852","Neutrophils"
"1853","CD56dim CD16bright NK"
"1854","CD56dim CD16bright NK"
"1855","CD56dim CD16bright NK"
"1856","CD8 effector"
"1857","gdT cells"
"1858","CD4 naive II"
"1859","Naive B"
"1860","CD56bright CD16dim NK"
"1861","MAIT-NKT cells"
