"","x"
"1128","CD8 memory"
"1129","CD4 naive I"
"1130","Classical monocytes"
"1131","MAIT-NKT cells"
"1132","CD8 effector"
"1133","CD8 naive"
"1134","CD4 naive II"
"1135","CD8 effector"
"1136","CD8 naive"
"1137","CD4 memory"
"1138","CD8 naive"
"1139","CD8 naive"
"1140","CD56dim CD16bright NK"
"1141","CD8 memory"
"1142","CD4 memory"
"1143","Memory B"
"1144","CD4 naive II"
"1145","MAIT-NKT cells"
"1146","Regulatory T cells"
"1147","CD4 naive I"
"1148","Classical monocytes"
"1149","MAIT-NKT cells"
"1150","CD8 memory"
"1151","MAIT-NKT cells"
"1152","Platelets"
"1153","CD4 naive I"
"1154","CD56dim CD16bright NK"
"1155","Platelet-bound monocytes"
"1156","CD4 memory"
"1157","CD4 memory"
"1158","CD8 memory"
"1159","CD8 naive"
"1160","CD8 naive"
"1161","MAIT-NKT cells"
"1162","CD8 naive"
"1163","CD4 memory"
"1164","MAIT-NKT cells"
"1165","CD4 naive I"
"1166","Memory B"
"1167","T-NK-B cell doublets"
"1168","CD4 naive I"
"1169","CD4 memory"
"1170","CD56dim CD16bright NK"
"1171","CD8 memory"
"1172","CD4 naive I"
"1173","Memory B"
"1174","CD56dim CD16bright NK"
"1175","CD8 effector"
"1176","CD4 memory"
"1177","gdT cells"
"1178","Naive B"
"1179","CD8 effector"
"1180","Classical monocytes"
"1181","CD4 naive I"
"1182","CD8 effector"
"1183","CD4 memory"
"1184","CD8 effector"
"1185","CD8 memory"
"1186","CD56bright CD16dim NK"
"1187","CD4 memory"
"1188","CD8 naive"
"1189","CD4 memory"
"1190","gdT cells"
"1191","CD8 naive"
"1192","Regulatory T cells"
"1193","CD4 memory"
"1194","CD8 memory"
"1195","CD8 effector"
"1196","CD8 memory"
"1197","CD4 memory"
"1198","CD4 memory"
"1199","CD8 effector"
"1200","Naive B"
"1201","CD4 naive I"
"1202","CD4 memory"
"1203","MAIT-NKT cells"
"1204","CD8 naive"
"1205","CD4 naive I"
"1206","Neutrophils"
"1207","CD4 naive II"
"1208","NK-T doublets"
"1209","MAIT-NKT cells"
"1210","CD56dim CD16bright NK"
"1211","CD4 memory"
"1212","CD56dim CD16bright NK"
"1213","CD8 memory"
"1214","CD4 and CD8 activated memory"
"1215","CD8 naive"
"1216","CD4 memory"
"1217","CD4 naive I"
"1218","CD4 naive I"
"1219","NK-T doublets"
"1220","CD8 effector"
"1221","CD4 naive I"
"1222","CD4 naive I"
"1223","CD4 naive I"
"1224","gdT cells"
"1225","CD56dim CD16bright NK"
"1226","Platelet-bound monocytes"
"1227","Non classical monocytes"
"1228","CD8 naive"
"1229","CD4 memory"
"1230","Classical monocytes"
"1231","CD4 memory"
"1232","CD4 naive II"
"1233","CD4 memory"
"1234","Memory B"
"1235","MAIT-NKT cells"
"1236","CD56dim CD16bright NK"
"1237","CD4 naive I"
"1238","CD4 naive I"
"1239","CD8 effector"
"1240","CD8 memory"
"1241","CD4 naive II"
"1242","CD4 memory"
"1243","MAIT-NKT cells"
"1244","CD4 memory"
"1245","CD4 memory"
"1246","CD4 memory"
"1247","CD56bright CD16dim NK"
"1248","gdT cells"
"1249","gdT cells"
"1250","CD4 naive II"
"1251","MAIT-NKT cells"
"1252","Non classical monocytes"
"1253","CD4 naive II"
"1254","CD4 memory"
"1255","CD8 effector"
"1256","CD4 naive I"
"1257","CD4 memory"
"1258","Non classical monocytes"
"1259","CD56dim CD16bright NK"
"1260","Memory B"
"1261","CD8 effector"
"1262","CD56dim CD16bright NK"
"1263","NK-monocyte doublets"
"1264","Non classical monocytes"
"1265","CD4 memory"
"1266","T-NK-B cell doublets"
"1267","CD8 naive"
"1268","CD4 memory"
"1269","MAIT-NKT cells"
"1270","CD4 naive I"
"1271","CD8 memory"
"1272","CD4 memory"
"1273","CD4 memory"
"1274","Neutrophils"
"1275","CD4 naive II"
"1276","CD4 memory"
"1277","CD8 memory"
"1278","CD56dim CD16bright NK"
"1279","CD4 naive I"
"1280","Memory B"
"1281","Non classical monocytes"
"1282","CD4 naive I"
"1283","Non classical monocytes"
"1284","MAIT-NKT cells"
"1285","Non classical monocytes"
"1286","CD8 memory"
"1287","CD4 naive II"
"1288","CD8 memory"
"1289","CD4 naive I"
"1290","CD4 memory"
"1291","CD4 memory"
"1292","Classical monocytes"
"1293","CD4 memory"
"1294","CD4 naive II"
"1295","Classical monocytes"
"1296","CD4 memory"
"1297","CD8 naive"
"1298","gdT cells"
"1299","CD56dim CD16bright NK"
"1300","Memory B"
"1301","CD8 naive"
"1302","Platelets"
"1303","Naive B"
"1304","CD4 memory"
"1305","CD4 naive I"
"1306","CD4 naive I"
"1307","CD4 naive I"
"1308","Naive B"
"1309","CD56dim CD16bright NK"
"1310","CD4 memory"
"1311","CD8 naive"
"1312","Classical monocytes"
"1313","Memory B"
"1314","Platelet-bound monocytes"
"1315","Regulatory T cells"
"1316","Non classical monocytes"
"1317","CD4 naive I"
"1318","CD4 naive I"
"1319","CD4 memory"
"1320","CD4 memory"
"1321","MAIT-NKT cells"
"1322","CD4 naive I"
"1323","gdT cells"
"1324","CD4 naive II"
"1325","CD4 naive I"
"1326","CD8 naive"
"1327","CD8 memory"
"1328","Memory B"
"1329","CD8 effector"
"1330","CD8 memory"
"1331","CD4 memory"
"1332","Memory B"
"1333","CD4 memory"
"1334","CD4 memory"
"1335","CD4 memory"
"1336","MAIT-NKT cells"
"1337","Regulatory T cells"
"1338","CD4 memory"
"1339","CD4 and CD8 activated memory"
"1340","CD4 naive II"
"1341","CD4 naive I"
"1342","gdT cells"
"1343","CD8 naive"
"1344","MAIT-NKT cells"
"1345","CD4 naive I"
"1346","CD4 memory"
"1347","CD4 naive I"
"1348","CD8 effector"
"1349","gdT cells"
"1350","CD4 memory"
"1351","CD8 naive"
"1352","CD8 effector"
"1353","CD8 memory"
"1354","Regulatory T cells"
"1355","MAIT-NKT cells"
"1356","T-NK-B cell doublets"
"1357","CD4 memory"
"1358","Naive B"
"1359","CD8 effector"
"1360","CD4 memory"
"1361","Neutrophils"
"1362","CD8 effector"
"1363","CD4 memory"
"1364","CD8 effector"
"1365","CD4 memory"
"1366","CD8 naive"
"1367","CD8 memory"
"1368","CD4 memory"
"1369","CD4 naive I"
"1370","CD4 naive I"
"1371","CD8 effector"
"1372","Regulatory T cells"
"1373","CD8 effector"
"1374","CD4 memory"
"1375","CD4 naive II"
"1376","CD4 naive I"
"1377","CD8 memory"
"1378","CD4 memory"
"1379","CD56dim CD16bright NK"
"1380","MAIT-NKT cells"
"1381","Classical monocytes"
"1382","CD8 memory"
"1383","MAIT-NKT cells"
"1384","MAIT-NKT cells"
"1385","CD4 memory"
"1386","CD4 naive II"
"1387","Non classical monocytes"
"1388","CD4 memory"
"1389","MAIT-NKT cells"
"1390","CD4 naive II"
"1391","CD4 naive II"
"1392","CD4 naive II"
"1393","CD4 memory"
"1394","CD4 memory"
"1395","Naive B"
"1396","CD8 naive"
"1397","Non classical monocytes"
"1398","CD4 memory"
"1399","MAIT-NKT cells"
"1400","T-NK-B cell doublets"
"1401","Memory B"
"1402","CD4 memory"
"1403","CD4 memory"
"1404","CD8 effector"
"1405","CD4 naive I"
"1406","CD8 naive"
"1407","CD8 effector"
"1408","CD4 memory"
"1409","CD4 naive I"
"1410","CD8 memory"
"1411","MAIT-NKT cells"
"1412","Classical monocytes"
"1413","CD4 memory"
"1414","CD8 naive"
"1415","CD4 memory"
"1416","CD4 memory"
"1417","MAIT-NKT cells"
"1418","Classical monocytes"
"1419","CD56dim CD16bright NK"
"1420","CD4 memory"
"1421","CD4 memory"
"1422","CD4 naive I"
"1423","CD56dim CD16bright NK"
"1424","CD8 effector"
"1425","MAIT-NKT cells"
"1426","CD4 memory"
"1427","CD8 naive"
"1428","MAIT-NKT cells"
"1429","CD8 effector"
"1430","CD4 memory"
"1431","CD8 naive"
"1432","Naive B"
"1433","CD4 memory"
"1434","MAIT-NKT cells"
"1435","Regulatory T cells"
"1436","conventional DC"
"1437","CD4 naive I"
"1438","Regulatory T cells"
"1439","CD8 memory"
"1440","MAIT-NKT cells"
"1441","Classical monocytes"
"1442","CD8 memory"
"1443","CD56bright CD16dim NK"
"1444","Naive B"
"1445","Classical monocytes"
"1446","CD4 naive I"
"1447","CD4 memory"
"1448","CD4 and CD8 activated memory"
"1449","CD4 naive II"
"1450","CD4 memory"
"1451","Naive B"
"1452","Non classical monocytes"
"1453","CD4 naive I"
"1454","Memory B"
"1455","CD4 memory"
"1456","CD4 naive II"
"1457","MAIT-NKT cells"
"1458","CD56dim CD16bright NK"
"1459","CD56dim CD16bright NK"
"1460","CD4 naive I"
"1461","CD8 memory"
"1462","CD8 effector"
"1463","CD4 memory"
"1464","Naive B"
"1465","Naive B"
"1466","MAIT-NKT cells"
"1467","CD4 naive II"
"1468","CD4 naive II"
"1469","CD4 naive I"
"1470","CD4 memory"
"1471","Classical monocytes"
"1472","CD8 naive"
"1473","CD4 naive I"
"1474","MAIT-NKT cells"
"1475","CD8 naive"
"1476","CD8 memory"
"1477","Non classical monocytes"
"1478","T-NK-B cell doublets"
"1479","Non classical monocytes"
"1480","CD4 memory"
"1481","CD4 memory"
"1482","CD4 naive I"
"1483","CD8 effector"
"1484","CD4 and CD8 activated memory"
"1485","CD4 naive I"
"1486","CD4 memory"
"1487","CD8 effector"
"1488","CD4 naive I"
"1489","CD4 memory"
"1490","CD8 effector"
"1491","CD56dim CD16bright NK"
"1492","CD8 naive"
"1493","CD4 memory"
"1494","CD4 naive I"
"1495","CD4 naive II"
"1496","Platelet-bound monocytes"
"1497","CD4 memory"
"1498","CD4 naive I"
"1499","Classical monocytes"
"1500","CD8 effector"
"1501","CD4 memory"
"1502","CD8 naive"
"1503","CD4 naive I"
"1504","CD4 memory"
"1505","MAIT-NKT cells"
"1506","Memory B"
"1507","CD4 naive II"
"1508","MAIT-NKT cells"
"1509","CD4 naive II"
"1510","MAIT-NKT cells"
"1511","Non classical monocytes"
"1512","CD4 naive I"
"1513","CD4 memory"
"1514","CD56dim CD16bright NK"
"1515","Naive B"
"1516","MAIT-NKT cells"
"1517","CD4 naive II"
"1518","CD8 effector"
"1519","CD8 naive"
"1520","CD4 memory"
"1521","T-NK-B cell doublets"
"1522","CD4 and CD8 activated memory"
"1523","CD4 naive II"
"1524","CD4 memory"
"1525","T-NK-B cell doublets"
"1526","MAIT-NKT cells"
"1527","MAIT-NKT cells"
"1528","CD4 naive I"
"1529","CD4 and CD8 activated memory"
"1530","Regulatory T cells"
"1531","CD56dim CD16bright NK"
"1532","Non classical monocytes"
"1533","CD8 naive"
"1534","gdT cells"
"1535","MAIT-NKT cells"
"1536","CD4 naive II"
"1537","CD4 naive I"
"1538","CD4 memory"
"1539","Memory B"
"1540","CD4 naive II"
"1541","Non classical monocytes"
"1542","CD4 naive II"
"1543","CD8 effector"
"1544","Classical monocytes"
"1545","MAIT-NKT cells"
"1546","CD8 naive"
"1547","CD8 effector"
"1548","CD4 and CD8 activated memory"
"1549","MAIT-NKT cells"
"1550","CD8 naive"
"1551","CD4 naive I"
"1552","CD4 memory"
"1553","Classical monocytes"
"1554","Classical monocytes"
"1555","Neutrophils"
"1556","CD4 naive I"
"1557","CD8 effector"
"1558","Memory B"
"1559","CD4 memory"
"1560","CD8 naive"
"1561","CD4 naive II"
"1562","CD56bright CD16dim NK"
"1563","Regulatory T cells"
"1564","CD56dim CD16bright NK"
"1565","Memory B"
"1566","MAIT-NKT cells"
"1567","MAIT-NKT cells"
"1568","CD8 effector"
"1569","CD4 memory"
"1570","CD4 naive I"
"1571","conventional DC"
"1572","Non classical monocytes"
"1573","CD8 effector"
"1574","CD8 effector"
"1575","CD4 memory"
"1576","CD56dim CD16bright NK"
"1577","CD4 memory"
"1578","Regulatory T cells"
"1579","CD8 effector"
"1580","CD4 and CD8 activated memory"
"1581","Platelet-bound monocytes"
"1582","Memory B"
"1583","CD8 naive"
"1584","CD56bright CD16dim NK"
"1585","gdT cells"
"1586","Naive B"
"1587","MAIT-NKT cells"
"1588","CD8 naive"
"1589","MAIT-NKT cells"
"1590","CD56dim CD16bright NK"
"1591","Neutrophils"
"1592","Regulatory T cells"
"1593","CD4 naive I"
"1594","Naive B"
"1595","CD4 memory"
"1596","CD8 memory"
"1597","Naive B"
"1598","CD56bright CD16dim NK"
"1599","CD4 naive I"
"1600","CD56dim CD16bright NK"
"1601","Regulatory T cells"
"1602","CD8 naive"
"1603","MAIT-NKT cells"
"1604","Classical monocytes"
"1605","MAIT-NKT cells"
"1606","CD8 effector"
"1607","CD8 memory"
"1608","MAIT-NKT cells"
"1609","CD4 naive I"
"1610","CD8 effector"
"1611","CD4 naive II"
"1612","CD8 effector"
"1613","CD8 memory"
"1614","CD4 memory"
"1615","CD8 memory"
"1616","CD4 naive I"
"1617","CD8 memory"
"1618","CD4 naive I"
"1619","CD8 effector"
"1620","T-NK-B cell doublets"
"1621","CD4 memory"
"1622","CD8 naive"
"1623","Classical monocytes"
"1624","CD4 naive I"
"1625","Naive B"
"1626","CD4 naive II"
"1627","CD4 naive II"
"1628","CD56dim CD16bright NK"
"1629","CD4 memory"
"1630","CD56dim CD16bright NK"
"1631","Classical monocytes"
"1632","CD4 memory"
"1633","CD4 memory"
"1634","CD4 memory"
"1635","CD56dim CD16bright NK"
"1636","CD4 naive I"
"1637","CD4 and CD8 activated memory"
"1638","Naive B"
"1639","Memory B"
"1640","CD8 memory"
"1641","MAIT-NKT cells"
"1642","Non classical monocytes"
"1643","CD8 naive"
"1644","MAIT-NKT cells"
"1645","CD56bright CD16dim NK"
"1646","CD56dim CD16bright NK"
"1647","CD4 memory"
"1648","CD4 naive I"
"1649","CD8 naive"
"1650","MAIT-NKT cells"
"1651","MAIT-NKT cells"
"1652","CD8 naive"
"1653","CD4 memory"
"1654","CD4 naive I"
"1655","CD56dim CD16bright NK"
"1656","Neutrophils"
"1657","CD8 effector"
"1658","CD4 memory"
"1659","CD8 memory"
"1660","Neutrophils"
"1661","CD8 naive"
"1662","Neutrophils"
"1663","CD8 effector"
"1664","CD56dim CD16bright NK"
"1665","CD4 naive I"
"1666","CD56dim CD16bright NK"
"1667","CD8 effector"
"1668","Neutrophils"
"1669","Classical monocytes"
"1670","CD8 naive"
"1671","T-NK-B cell doublets"
"1672","CD8 memory"
"1673","CD4 naive I"
"1674","CD56dim CD16bright NK"
"1675","CD8 effector"
"1676","CD4 memory"
"1677","CD8 memory"
"1678","gdT cells"
"1679","CD8 naive"
"1680","CD4 memory"
"1681","Memory B"
"1682","CD8 memory"
"1683","MAIT-NKT cells"
"1684","Naive B"
"1685","Classical monocytes"
"1686","CD4 memory"
"1687","Regulatory T cells"
"1688","Memory B"
"1689","Memory B"
"1690","CD8 memory"
"1691","MAIT-NKT cells"
"1692","MAIT-NKT cells"
"1693","CD4 naive I"
"1694","CD8 effector"
"1695","CD8 memory"
"1696","CD4 memory"
"1697","CD4 naive I"
"1698","CD56dim CD16bright NK"
"1699","CD8 effector"
"1700","CD8 memory"
"1701","CD4 naive I"
"1702","CD56dim CD16bright NK"
"1703","gdT cells"
"1704","CD56bright CD16dim NK"
"1705","CD56dim CD16bright NK"
"1706","CD8 effector"
"1707","CD8 naive"
"1708","Memory B"
"1709","CD4 memory"
"1710","Naive B"
"1711","CD8 effector"
"1712","CD4 memory"
"1713","CD8 memory"
"1714","CD56dim CD16bright NK"
"1715","CD4 memory"
"1716","Classical monocytes"
"1717","CD4 naive I"
"1718","Classical monocytes"
"1719","Classical monocytes"
"1720","CD4 memory"
"1721","CD56dim CD16bright NK"
"1722","CD8 effector"
"1723","MAIT-NKT cells"
"1724","CD4 memory"
"1725","CD8 memory"
"1726","CD8 memory"
"1727","CD4 memory"
"1728","Memory B"
"1729","CD4 naive II"
"1730","CD4 memory"
"1731","CD8 memory"
"1732","CD56dim CD16bright NK"
"1733","CD4 naive I"
"1734","CD4 naive I"
"1735","CD8 memory"
"1736","CD4 naive I"
"1737","CD4 memory"
"1738","MAIT-NKT cells"
"1739","CD8 effector"
"1740","Classical monocytes"
"1741","CD8 effector"
"1742","CD4 memory"
"1743","Classical monocytes"
"1744","CD8 memory"
"1745","CD56dim CD16bright NK"
"1746","plasmacytoid DC"
"1747","CD8 naive"
"1748","CD8 memory"
"1749","CD8 effector"
"1750","CD4 naive II"
"1751","Memory B"
"1752","CD4 memory"
"1753","CD8 memory"
"1754","T-NK-B cell doublets"
"1755","NK-monocyte doublets"
"1756","MAIT-NKT cells"
"1757","gdT cells"
"1758","Classical monocytes"
"1759","CD4 naive I"
"1760","CD4 memory"
"1761","Classical monocytes"
"1762","NK-T doublets"
"1763","CD4 naive I"
"1764","CD56dim CD16bright NK"
"1765","Naive B"
"1766","Non classical monocytes"
"1767","MAIT-NKT cells"
"1768","CD8 memory"
"1769","CD4 memory"
"1770","conventional DC"
"1771","MAIT-NKT cells"
"1772","CD56dim CD16bright NK"
"1773","Memory B"
"1774","gdT cells"
"1775","CD56dim CD16bright NK"
"1776","CD4 memory"
"1777","CD8 memory"
"1778","Platelets"
"1779","Platelets"
"1780","CD4 memory"
"1781","CD8 naive"
"1782","CD4 naive I"
"1783","MAIT-NKT cells"
"1784","Regulatory T cells"
"1785","MAIT-NKT cells"
"1786","CD8 effector"
"1787","CD4 naive II"
"1788","CD4 memory"
"1789","CD8 effector"
"1790","CD8 effector"
"1791","CD4 memory"
"1792","plasmacytoid DC"
"1793","CD8 naive"
"1794","CD56dim CD16bright NK"
"1795","Naive B"
"1796","CD8 memory"
"1797","CD4 naive I"
"1798","CD4 naive I"
"1799","Platelets"
"1800","CD4 memory"
"1801","CD56dim CD16bright NK"
"1802","CD8 effector"
"1803","CD4 memory"
"1804","CD56dim CD16bright NK"
"1805","CD8 naive"
"1806","CD8 naive"
"1807","MAIT-NKT cells"
"1808","CD8 memory"
"1809","CD4 naive II"
"1810","CD8 effector"
"1811","MAIT-NKT cells"
"1812","CD4 naive I"
"1813","CD4 memory"
"1814","CD8 memory"
"1815","CD4 memory"
"1816","CD4 memory"
"1817","CD4 naive II"
"1818","Non classical monocytes"
"1819","NK-T doublets"
"1820","CD4 memory"
"1821","Naive B"
"1822","CD56dim CD16bright NK"
"1823","T-NK-B cell doublets"
"1824","CD4 memory"
"1825","CD4 memory"
"1826","CD4 naive II"
"1827","T-NK-B cell doublets"
"1828","CD4 naive I"
"1829","T-NK-B cell doublets"
"1830","T-NK-B cell doublets"
"1831","CD4 memory"
"1832","gdT cells"
"1833","NK-monocyte doublets"
"1834","CD4 naive I"
"1835","CD8 naive"
"1836","CD8 naive"
"1837","MAIT-NKT cells"
"1838","CD4 memory"
"1839","CD4 naive II"
"1840","MAIT-NKT cells"
"1841","CD4 naive I"
"1842","MAIT-NKT cells"
"1843","CD4 memory"
"1844","CD56dim CD16bright NK"
"1845","CD8 effector"
"1846","CD4 naive I"
"1847","CD4 naive I"
"1848","CD56dim CD16bright NK"
"1849","CD56dim CD16bright NK"
"1850","CD56dim CD16bright NK"
"1851","CD4 naive II"
"1852","MAIT-NKT cells"
"1853","Naive B"
"1854","T-NK-B cell doublets"
"1855","CD4 memory"
"1856","CD8 naive"
"1857","CD4 naive I"
"1858","CD56dim CD16bright NK"
"1859","CD56bright CD16dim NK"
"1860","CD4 memory"
"1861","CD4 naive II"
"1862","CD4 memory"
"1863","CD8 memory"
"1864","Naive B"
"1865","CD4 memory"
"1866","CD4 memory"
"1867","Platelets"
"1868","Classical monocytes"
"1869","T-NK-B cell doublets"
"1870","MAIT-NKT cells"
"1871","Naive B"
"1872","CD4 naive I"
"1873","CD8 naive"
"1874","CD4 memory"
"1875","CD4 naive I"
"1876","Memory B"
"1877","CD4 naive II"
"1878","CD4 naive II"
"1879","CD8 effector"
"1880","CD8 memory"
"1881","CD4 memory"
"1882","Non classical monocytes"
"1883","CD8 memory"
"1884","CD4 naive I"
"1885","CD4 naive I"
"1886","CD8 effector"
"1887","Classical monocytes"
"1888","CD8 naive"
"1889","CD56dim CD16bright NK"
"1890","CD8 naive"
"1891","CD4 naive I"
"1892","CD4 and CD8 activated memory"
"1893","CD4 memory"
"1894","CD8 effector"
"1895","CD8 naive"
"1896","CD4 naive I"
"1897","CD4 memory"
"1898","CD4 naive I"
"1899","CD4 memory"
"1900","T-NK-B cell doublets"
"1901","T-NK-B cell doublets"
"1902","CD8 naive"
"1903","Naive B"
"1904","MAIT-NKT cells"
"1905","MAIT-NKT cells"
"1906","CD4 memory"
"1907","CD4 memory"
"1908","Neutrophils"
"1909","CD4 naive I"
"1910","CD4 and CD8 activated memory"
"1911","CD4 naive I"
"1912","CD4 memory"
"1913","CD8 memory"
"1914","CD4 memory"
"1915","CD56dim CD16bright NK"
"1916","CD4 naive I"
"1917","CD56dim CD16bright NK"
"1918","CD4 memory"
"1919","CD4 naive II"
"1920","CD4 memory"
"1921","Classical monocytes"
"1922","MAIT-NKT cells"
"1923","CD8 naive"
"1924","CD4 memory"
"1925","CD8 effector"
"1926","CD8 naive"
"1927","CD8 memory"
"1928","CD4 naive II"
"1929","CD8 naive"
"1930","CD8 naive"
"1931","MAIT-NKT cells"
"1932","CD4 memory"
"1933","CD8 memory"
"1934","CD4 memory"
"1935","CD4 naive I"
"1936","gdT cells"
"1937","CD4 memory"
"1938","CD8 effector"
"1939","CD56bright CD16dim NK"
"1940","CD56dim CD16bright NK"
"1941","Naive B"
"1942","CD4 naive II"
"1943","CD8 effector"
"1944","CD4 memory"
"1945","CD4 naive I"
"1946","CD4 memory"
"1947","CD4 naive I"
"1948","CD4 naive I"
"1949","CD8 naive"
"1950","CD8 naive"
"1951","CD8 naive"
"1952","CD8 memory"
"1953","gdT cells"
"1954","CD4 memory"
"1955","Neutrophils"
"1956","MAIT-NKT cells"
"1957","Memory B"
"1958","CD4 memory"
"1959","gdT cells"
"1960","CD4 naive I"
"1961","CD4 memory"
"1962","CD8 memory"
"1963","CD4 memory"
"1964","CD4 memory"
"1965","Classical monocytes"
"1966","gdT cells"
"1967","CD56dim CD16bright NK"
"1968","Classical monocytes"
"1969","CD56dim CD16bright NK"
"1970","CD56bright CD16dim NK"
"1971","CD4 memory"
"1972","MAIT-NKT cells"
"1973","CD56dim CD16bright NK"
"1974","CD4 and CD8 activated memory"
"1975","CD8 naive"
"1976","CD8 naive"
"1977","CD4 naive II"
"1978","Platelets"
"1979","MAIT-NKT cells"
"1980","CD8 naive"
"1981","MAIT-NKT cells"
"1982","Classical monocytes"
"1983","CD8 memory"
"1984","CD8 effector"
"1985","CD4 memory"
"1986","CD8 effector"
"1987","CD4 naive I"
"1988","MAIT-NKT cells"
"1989","NK-T doublets"
"1990","MAIT-NKT cells"
"1991","CD4 memory"
"1992","CD4 and CD8 activated memory"
"1993","CD8 naive"
"1994","conventional DC"
"1995","plasmacytoid DC"
"1996","Classical monocytes"
"1997","CD8 naive"
"1998","CD8 memory"
"1999","CD8 naive"
"2000","Classical monocytes"
"2001","CD56dim CD16bright NK"
"2002","CD8 memory"
"2003","CD8 memory"
"2004","CD8 naive"
"2005","Classical monocytes"
"2006","CD56dim CD16bright NK"
"2007","MAIT-NKT cells"
"2008","CD4 naive I"
